idx	text_left	text_right	label
5465	research issues for data communication in mobile ad-hoc network database systems leslie d. fife , le gruenwald sigmod record 2003	a database system for real-time event aggregation in telecommunication jerry baulier , stephen blott , henry f. korth , abraham silberschatz very large data bases 1998	0
5466	maintenance of automatic summary tables richard sidle , wolfgang lehner , hamid pirahesh , roberta cochrane sigmod conference 2000	maintenance of cube automatic summary tables wolfgang lehner , richard sidle , hamid pirahesh , roberta wolfgang cochrane international conference on management of data 2000	1
5467	data mining with optimized two-dimensional association rules takeshi tokuyama , yasuhiko morimoto , shinichi morishita , takeshi fukuda acm trans . database syst . 2001	data mining with optimized two-dimensional association rules takeshi fukuda , yasuhiko morimoto , shimichi morishita , takeshi tokuyama acm transactions on database systems ( tods ) 2001	1
5468	the araneus web-base management system giansalvatore mecca , paolo merialdo , alessandro masci , paolo atzeni , giuseppe sindoni sigmod conference 1998	the araneus web-based management system g. mecca , p. atzeni , a. masci , g. sindoni , p. merialdo international conference on management of data 1998	1
5469	metadata for multimedia documents thomas c. rakow , klemens böhm sigmod record 1994	metadata for integrating speech documents in a text retrieval system ulrike glavitsch , peter sch &#228; uble , martin wechsler acm sigmod record 1994	0
5470	effective timestamping in databases christian s. jensen , kristian torp , richard t. snodgrass vldb j. 2000	coalescing in temporal databases michael h. b &#246; hlen , richard thomas snodgrass , michael d. soo very large data bases 1996	0
5471	transaction timestamping in ( temporal ) databases christian s. jensen , david b. lomet vldb 2001	on the issue of valid time ( s ) in temporal databases stavros kokkotos , efstathios v. ioannidis , themis panayiotopoulos , constantine d. spyropoulos acm sigmod record 1995	0
5472	on index selection schemes for nested object hierarchies sudarshan s. chawathe , ming-syan chen , philip s. yu vldb 1994	join index hierarchies for supporting efficient navigations in object-oriented databases zhaohui xie , jiawei han very large data bases 1994	0
5473	workshop report : the first international workshop on active and real-time database systems ( artdb-95 ) mikael berndtsson , jörgen hansson sigmod record 1996	report on the 5th international workshop on the design and management of data warehouses ( dmdw ' 03 ) hans j. lenz , panos vassiliadis , manfred jeusfeld , martin staudt acm sigmod record 2003	0
5474	will database researchers have any role in data security ? ( panel abstract ) arnon rosenthal sigmod conference 2001	will database researchers have any role in data security ? ( panel session ) arnon rosenthal , klaus dittrich , jim donahue , bill maimone international conference on management of data 2001	1
5475	managing intervals efficiently in object-relational databases thomas seidl , marco pötke , hans-peter kriegel vldb 2000	extraction of object-oriented structures from existing relational databases shekar ramanathan , julia hodges acm sigmod record 1997	0
5476	an efficient algorithm for mining association rules in large databases edward omiecinski , shamkant b. navathe , ashok savasere vldb 1995	cure : an efficient clustering algorithm for large databases sudipto guha , rajeev rastogi , kyuseok shim international conference on management of data 1998	0
5477	reminiscences on influential papers jun rao , kenneth a. ross , johannes gehrke sigmod record 2003	reminiscences on influential papers richard snodgrass acm sigmod record 1998	0
5478	join index hierarchies for supporting efficient navigations in object-oriented databases jiawei han , zhaohui xie vldb 1994	evaluating functional joins along nested reference sets in object-relational and object-oriented databases reinhard braumandl , jens clau &#223; en , alfons kemper very large data bases 1998	0
5479	materialized view selection for multidimensional datasets jeffrey f. naughton , amit shukla , prasad deshpande vldb 1998	a template model for multidimensional inter-transactional association rules ling feng , jeffrey xu yu , hongjun lu , jiawei han the vldb journal -- the international journal on very large data bases 2002	0
5480	safe query languages for constraint databases peter z. revesz acm trans . database syst . 1998	constraint databases : a tutorial introduction jan van den bussche acm sigmod record 2000	0
5481	business data management for b2b electronic commerce manfred a. jeusfeld , mareike schoop , christoph quix sigmod record 2002	business data management for business-to-business electronic commerce christoph quix , mareike schoop , manfred jeusfeld acm sigmod record 2002	1
5482	a case-based approach to information integration maurizio panti , alberto giretti , luca spalazzi vldb 2000	a case-based approach to information integration maurizio panti , luca spalazzi , alberto giretti very large data bases 2000	1
5483	design and implementation of a genetic-based algorithm for data mining sunil choenni vldb 2000	the design and implementation of a sequence database system praveen seshadri , miron livny , raghu ramakrishnan very large data bases 1996	0
5484	an adaptive data replication algorithm ouri wolfson , yixiu huang , sushil jajodia acm trans . database syst . 1997	an adaptive data replication algorithm ouri wolfson , sushil jajodia , yixiu huang acm transactions on database systems ( tods ) 1997	1
5485	an efficient algorithm for mining association rules in large databases edward omiecinski , shamkant b. navathe , ashok savasere vldb 1995	fast algorithms for maintaining replica consistency in lazy master replicated databases esther pacitti , pascale minet , eric simon very large data bases 1999	0
5486	approximating multi-dimensional aggregate range queries over real attributes carlotta domeniconi , vassilis j. tsotras , george kollios , dimitrios gunopulos sigmod conference 2000	storage estimation for multidimensional aggregates in the presence of hierarchies amit shukla , prasad deshpande , jeffrey f. naughton , karthikeyan ramasamy very large data bases 1996	0
5487	approximate computation of multidimensional aggregates of sparse data using wavelets min wang , jeffrey scott vitter sigmod conference 1999	storage estimation for multidimensional aggregates in the presence of hierarchies amit shukla , prasad deshpande , jeffrey f. naughton , karthikeyan ramasamy very large data bases 1996	0
5488	query rewriting for semistructured data vasilis vassalos , yannis papakonstantinou sigmod conference 1999	describing semistructured data luca cardelli acm sigmod record 2001	0
5489	schema and database evolution in the o2 object database system fabrizio ferrandina , guy ferran , thorsten meyer , roberto zicari , joëlle madec vldb 1995	parallel database systems in the 1990 's michael j. carey international conference on management of data 1994	0
5490	rolex : relational on-line exchange with xml pradeep shenoy , xin dong , henry f. korth , philip bohannon , p. p. s. narayan , chengkai li , sumit ganguly sigmod conference 2003	rolex : relational on-line exchange with xml philip bohannon , xin ( luna ) dong , sumit ganguly , henry f. korth , chengkai li , p. p. s. narayan , pradeep shenoy international conference on management of data 2003	1
5491	optimization of dynamic query evaluation plans goetz graefe , richard l. cole sigmod conference 1994	iterative dynamic programming : a new class of query optimization algorithms donald kossmann , konrad stocker acm transactions on database systems ( tods ) 2000	0
5492	an authorization system for digital libraries ugo capuozzo , elena ferrari , vijayalakshmi atluri , elisa bertino , nabil r. adam vldb j. 2002	contextualizing the information space in federated digital libraries m. p. papazoglou , j. hoppenbrouwers acm sigmod record 1999	0
5493	editor 's notes michael j. franklin sigmod record 1998	editorial richard snodgrass acm transactions on database systems ( tods ) 2001	0
5494	dlfm : a transactional resource manager hui-i hsiao , inderpal narang sigmod conference 2000	tam : a system for dynamic transactional activity management tong zhou , ling liu , calton pu international conference on management of data 1999	0
5495	quality-driven integration of heterogenous information systems johann christoph freytag , felix naumann , ulf leser vldb 1999	infoharness : a system for search and retrieval of heterogeneous information leon shklar , amit sheth , vipul kashyap , satish thatte international conference on management of data 1995	0
5496	the mariposa distributed database management system jeff sidell sigmod record 1996	the multidimensional database system rasdaman p. baumann , a. dehmel , p. furtado , r. ritsch , n. widmann international conference on management of data 1998	0
5497	caching multidimensional queries using chunks karthikeyan ramasamy , prasad deshpande , amit shukla , jeffrey f. naughton sigmod conference 1998	multi-dimensional resource scheduling for parallel queries minos n. garofalakis , yannis e. ioannidis international conference on management of data 1996	0
5498	advanced database technologies in a diabetic healthcare system chenyi xia , wynne hsu , keng lik teo , mong-li lee , beng chin ooi , pranab kumar mohanty vldb 2002	applying database technology in the adsm mass storage system luis-felipe cabrera , robert rees , wayne hineman very large data bases 1995	0
5499	an introduction to spatial database systems ralf hartmut güting vldb j. 1994	an introduction to spatial database systems ralf hartmut g &#252; ting the vldb journal -- the international journal on very large data bases 1994	1
5500	naos - efficient and modular reactive capabilities in an object-oriented database system thierry coupaye , t. svensen , christine collet vldb 1994	calibrating the query optimizer cost model of iro-db , an object-oriented federated database system georges gardarin , fei sha , zhao-hui tang very large data bases 1996	0
5501	comparative analysis of five xml query languages angela bonifati , stefano ceri sigmod record 2000	on completeness of historical relational query languages james clifford , albert croker , alexander tuzhilin acm transactions on database systems ( tods ) 1994	0
5502	a data model and data structures for moving objects databases markus schneider , enrico nardelli , luca forlizzi , ralf hartmut güting sigmod conference 2000	efficient index structures for string databases tamer kahveci , ambuj k. singh very large data bases 2001	0
5503	schemasql : an extension to sql for multidatabase interoperability fereidoon sadri , laks v. s. lakshmanan , subbu n. subramanian acm trans . database syst . 2001	nd-sql : a multi-dimensional language for interoperability and olap fr &#233; d &#233; ric gingras , laks v. s. lakshmanan very large data bases 1998	0
5504	a new sql-like operator for mining association rules giuseppe psaila , stefano ceri , rosa meo vldb 1996	exploratory mining and pruning optimizations of constrained associations rules raymond t. ng , laks v. s. lakshmanan , jiawei han , alex pang international conference on management of data 1998	0
5505	supporting efficient multimedia database exploration k. selçuk candan , yoshinori hara , kyoji hirata , wen-syan li vldb j. 2001	efficient user-adaptable similarity search in large multimedia databases thomas seidl , hans-peter kriegel very large data bases 1997	0
5506	efficient algorithms for minimizing tree pattern queries prakash ramanan sigmod conference 2002	cure : an efficient clustering algorithm for large databases sudipto guha , rajeev rastogi , kyuseok shim international conference on management of data 1998	0
5507	outlier detection for high dimensional data charu c. aggarwal , philip s. yu sigmod conference 2001	outlier detection for high dimensional data charu c. aggarwal , philip s. yu international conference on management of data 2001	1
5508	xml and information retrieval : a sigir 2000 workshop yoëlle s. maarek , david carmel , aya soffer sigmod record 2001	xml and information retrieval : a sigir 2000 workshop david carmel , yoelle maarek , aya soffer acm sigmod record 2001	1
5509	olap , relational , and multidimensional database systems george colliat sigmod record 1996	the multidimensional database system rasdaman p. baumann , a. dehmel , p. furtado , r. ritsch , n. widmann international conference on management of data 1998	0
5510	exploratory mining and pruning optimizations of constrained association rules alex pang , jiawei han , raymond t. ng , laks v. s. lakshmanan sigmod conference 1998	communication-efficient distributed mining of association rules assaf schuster , ran wolff international conference on management of data 2001	0
5511	xquery : a query language for xml donald d. chamberlin sigmod conference 2003	safe query languages for constraint databases peter z. revesz acm transactions on database systems ( tods ) 1998	0
5512	algebraic query optimisation for database programming languages carol small , alexandra poulovassilis vldb j. 1996	iterative dynamic programming : a new class of query optimization algorithms donald kossmann , konrad stocker acm transactions on database systems ( tods ) 2000	0
5513	storing semistructured data with stored alin deutsch , mary f. fernandez , dan suciu sigmod conference 1999	distributed query evaluation on semistructured data dan suciu acm transactions on database systems ( tods ) 2002	0
5514	editor 's notes michael j. franklin sigmod record 1998	editorial peter apers , stefano ceri , richard snodgrass the vldb journal -- the international journal on very large data bases 2002	0
5515	optimizing multiple dimensional queries simultaneously in multidimensional databases jeffrey xu yu , weifa liang , maria e. orlowska vldb j. 2000	caching multidimensional queries using chunks prasad m. deshpande , karthikeyan ramasamy , amit shukla , jeffrey f. naughton international conference on management of data 1998	0
5516	automation in information extraction and data integration sunita sarawagi vldb 2002	information integration : the momis project demonstration domenico beneventano , sonia bergamaschi , silvana castano , alberto corni , r. guidetti , g. malvezzi , michele melchiori , maurizio vincini very large data bases 2000	0
5517	efficient user-adaptable similarity search in large multimedia databases thomas seidl , hans-peter kriegel vldb 1997	supporting efficient multimedia database exploration wen-syan li , k.sel &#231; uk candan , kyoji hirata , yoshinori hara the vldb journal -- the international journal on very large data bases 2001	0
5518	mariposa : a wide-area distributed database system carl staelin , paul m. aoki , witold litwin , michael stonebraker , adam sah , jeff sidell , andrew yu , avi pfeffer vldb j. 1996	the mariposa distributed database management system jeff sidell acm sigmod record 1996	0
5519	partition based spatial-merge join david j. dewitt , jignesh m. patel sigmod conference 1996	scalable sweeping-based spatial join lars arge , octavian procopiuc , sridhar ramaswamy , torsten suel , jeffrey scott vitter very large data bases 1998	0
5520	online query processing peter j. haas , joseph m. hellerstein sigmod conference 2001	query processing techniques for arrays arunprasad p. marathe , kenneth salem the vldb journal -- the international journal on very large data bases 2002	0
5521	integrating temporal , real-time , and active databases john a. stankovic , krithi ramamritham , ming xiong , rajendran m. sivasankaran , donald f. towsley sigmod record 1996	improving timeliness in real-time secure database systems sang h. son , rasikan david , bhavani thuraisingham acm sigmod record 1996	0
5522	on supporting containment queries in relational database management systems guy m. lohman , david j. dewitt , qiong luo , jeffrey f. naughton , chun zhang sigmod conference 2001	a general technique for querying xml documents using a relational database system jayavel shanmugasundaram , eugene shekita , jerry kiernan , rajasekar krishnamurthy , efstratios viglas , jeffrey naughton , igor tatarinov acm sigmod record 2001	0
5523	adaptive multi-stage distance join processing sukho lee , bongki moon , hyoseop shin sigmod conference 2000	functional-join processing r. braumandl , j. claussen , a. kemper , d. kossmann the vldb journal -- the international journal on very large data bases 2000	0
5524	olap , relational , and multidimensional database systems george colliat sigmod record 1996	storing and querying ordered xml using a relational database system igor tatarinov , stratis d. viglas , kevin beyer , jayavel shanmugasundaram , eugene shekita , chun zhang international conference on management of data 2002	0
5525	temporal database system implementations michael h. böhlen sigmod record 1995	the glue-nail deductive database system : design , implementation , and evaluation marcia a. derr , shinichi morishita , geoffrey phipps the vldb journal -- the international journal on very large data bases 1994	0
5526	aggregate-query processing in data warehousing environments venky harinarayan , dallan quass , ashish gupta vldb 1995	aggregate maintenance for data warehousing in informix red brick vista craig j. bunker , latha s. colby , richard l. cole , william j. mckenna , gopal mulagund , david wilhite very large data bases 2001	0
5527	a language for manipulating arrays arunprasad p. marathe , kenneth salem vldb 1997	the power of languages for the manipulation of complex values serge abiteboul , catriel beeri the vldb journal -- the international journal on very large data bases 1995	0
5528	parallel database systems 101 jim gray sigmod conference 1995	dynamic multi-resource load balancing in parallel database systems erhard rahm , robert marek very large data bases 1995	0
5529	naos - efficient and modular reactive capabilities in an object-oriented database system thierry coupaye , t. svensen , christine collet vldb 1994	odefs : a file system interface to an object-oriented database narain h. gehani , h. v. jagadish , william d. roome very large data bases 1994	0
5530	efficient ir-style keyword search over relational databases yannis papakonstantinou , luis gravano , vagelis hristidis vldb 2003	efficient geometry-based similarity search of 3d spatial databases daniel a. keim international conference on management of data 1999	0
5531	sqlem : fast clustering in sql using the em algorithm paul cereghini , carlos ordonez sigmod conference 2000	sqlem : fast clustering in sql using the em algorithm carlos ordonez , paul cereghini international conference on management of data 2000	1
5532	duplicate removal in information system dissemination tak w. yan , hector garcia-molina vldb 1995	environmental information systems oliver g &#252; nther acm sigmod record 1997	0
5533	comparing hierarchical data in external memory sudarshan s. chawathe vldb 1999	comparing hierarchical data in external memory sudarshan s. chawathe very large data bases 1999	1
5534	the design and implementation of a sequence database system raghu ramakrishnan , miron livny , praveen seshadri vldb 1996	schema and database evolution in the o2 object database system fabrizio ferrandina , thorsten meyer , roberto zicari , guy ferran , jo &#235; lle madec very large data bases 1995	0
5535	semistructured und structured data in the web : going back and forth paolo merialdo , giansalvatore mecca , paolo atzeni sigmod record 1997	semantic integration of semistructured and structured data sources s. bergamaschi , s. castano , m. vincini acm sigmod record 1999	0
5536	research and practice in federated information systems , report of the efis ' 2000 international workshop ralf-detlef kutsche , geert-jan houben , mark roantree , bodo rieger , wilhelm hasselbring , kazimierz subieta , willem-jan van den heuvel sigmod record 2000	report on first international workshop on real-time database systems azer bestavros , kwei-jay lin , sang son acm sigmod record 1996	0
5537	videoanywhere : a system for searching and managing distributed video assets amit p. sheth , kshitij shah , clemens bertram sigmod record 1999	video anywhere : a system for searching and managing distributed heterogeneous video assets amit sheth , clemens bertram , kshitij shah acm sigmod record 1999	1
5538	wave-indices : indexing evolving databases hector garcia-molina , narayanan shivakumar sigmod conference 1997	indexing multimedia databases christos faloutsos international conference on management of data 1995	0
5539	a database striptease or how to manage your personal databases michael j. franklin , surajit chaudhuri , alejandro p. buchmann , gerhard weikum , daniel a. keim , martin l. kersten vldb 2003	peerdb : peering into personal databases beng chin ooi , kian-lee tan , aoying zhou , chin hong goh , yingguang li , chu yee liau , bo ling , wee siong ng , yanfeng shu , xiaoyu wang , ming zhang international conference on management of data 2003	0
5540	sybase replication server mark deppe , yongdong wang , alex gorelik sigmod conference 1994	merge replication in microsoft 's sql server 7.0 brad hammond international conference on management of data 1999	0
5541	dwms : data warehouse management system narendra mohan vldb 1996	data management for earth system science james frew , jeff dozier acm sigmod record 1997	0
5542	approximate query translation across heterogeneous information sources hector garcia-molina , kevin chen-chuan chang vldb 2000	answering xml queries on heterogeneous data sources ioana manolescu , daniela florescu , donald kossmann very large data bases 2001	0
5543	the cougar project : a work-in-progress report agathoniki trigoni , rajmohan rajaraman , alan j. demers , yong yao , johannes gehrke sigmod record 2003	the cougar project : a work-in-progress report alan demers , johannes gehrke , rajmohan rajaraman , niki trigoni , yong yao acm sigmod record 2003	1
5544	static detection of security flaws in object-oriented databases keishi tajima sigmod conference 1996	converting relational to object-oriented databases joseph fong acm sigmod record 1997	0
5545	the ores temporal database management system babis theodoulidis , george karvelis , jayant chaudhary , aziz ait-braham , simon sou , george andrianopoulos sigmod conference 1994	is web-site management a database problem ? daniela florescu , alon y. levy , dan suciu very large data bases 1998	0
5546	meaningful change detection in structured data hector garcia-molina , sudarshan s. chawathe sigmod conference 1997	inferring structure in semistructured data svetlozer nestorov , serge abiteboul , rajeev motwani acm sigmod record 1997	0
5547	structures for manipulating proposed updates in object-oriented databases richard hull , mohammed rupawalla , michael doherty sigmod conference 1996	efficient index structures for string databases tamer kahveci , ambuj k. singh very large data bases 2001	0
5548	on the costs of multilingualism in database systems a. kumaran , jayant r. haritsa vldb 2003	an introduction to spatial database systems ralf hartmut g &#252; ting the vldb journal -- the international journal on very large data bases 1994	0
5549	a robust , optimization-based approach for approximate answering of aggregate queries vivek r. narasayya , gautam das , surajit chaudhuri sigmod conference 2001	congressional samples for approximate answering of group-by queries swarup acharya , phillip b. gibbons , viswanath poosala international conference on management of data 2000	0
5550	extracting schema from semistructured data serge abiteboul , rajeev motwani , svetlozar nestorov sigmod conference 1998	constraints for semistructured data and xml peter buneman , wenfei fan , j &#233; r &#244; me sim &#233; on , scott weinstein acm sigmod record 2001	0
5551	bringing order to query optimization giedrius slivinskas , richard t. snodgrass , christian s. jensen sigmod record 2002	coloring away communication in parallel query optimization waqar hasan , rajeev motwani very large data bases 1995	0
5552	report on the 17th brazilian symposium on database systems ( sbbd 2002 ) nina edelweiss , ana carolina salgado sigmod record 2003	report on the 13th brazilian symposium on database systems ( sbbd ' 98 ) mario a. nascimento , claudia bauzer medeiros acm sigmod record 1999	0
5553	an effective deductive object-oriented database through language integration m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes vldb 1994	an introduction to deductive database languages and systems kotagiri ramamohanarao , james harland the vldb journal -- the international journal on very large data bases 1994	0
5554	implementing crash recovery in quickstore : a performance study seth j. white , david j. dewitt sigmod conference 1995	bulk loading into an oodb : a performance study janet l. wiener , jeffrey f. naughton very large data bases 1994	0
5555	supporting top-k join queries in relational databases walid g. aref , ahmed k. elmagarmid , ihab f. ilyas vldb 2003	evaluating top-k selection queries surajit chaudhuri , luis gravano very large data bases 1999	0
5556	applying update streams in a soft real-time database system brad adelberg , hector garcia-molina , ben kao sigmod conference 1995	applying database technology in the adsm mass storage system luis-felipe cabrera , robert rees , wayne hineman very large data bases 1995	0
5557	querying multiple features of groups in relational databases damianos chatziantoniou , kenneth a. ross vldb 1996	querying xml views of relational data jayavel shanmugasundaram , jerry kiernan , eugene j. shekita , catalina fan , john funderburk very large data bases 2001	0
5558	cost-based selection of path expression processing algorithms in object-oriented databases zhao-hui tang , georges gardarin , jean-robert gruser vldb 1996	cost-based selection of path expression processing algorithms in object-oriented databases georges gardarin , jean-robert gruser , zhao-hui tang very large data bases 1996	1
5559	secure bufering in firm real-time database systems jayant r. haritsa , binto george vldb j. 2000	secure buffering in firm real-time database systems binto george , jayant r. haritsa the vldb journal -- the international journal on very large data bases 2000	1
5560	approximating multi-dimensional aggregate range queries over real attributes carlotta domeniconi , vassilis j. tsotras , george kollios , dimitrios gunopulos sigmod conference 2000	caching multidimensional queries using chunks prasad m. deshpande , karthikeyan ramasamy , amit shukla , jeffrey f. naughton international conference on management of data 1998	0
5561	multi-dimensional resource scheduling for parallel queries yannis e. ioannidis , minos n. garofalakis sigmod conference 1996	on effective multi-dimensional indexing for strings h. v. jagadish , nick koudas , divesh srivastava international conference on management of data 2000	0
5562	online query processing peter j. haas , joseph m. hellerstein sigmod conference 2001	online query processing : a tutorial peter j. haas , joseph m. hellerstein international conference on management of data 2001	1
5563	on-line warehouse view maintenance jennifer widom , dallan quass sigmod conference 1997	performance issues in incremental warehouse maintenance wilburt labio , jun yang , yingwei cui , hector garcia-molina , jennifer widom very large data bases 2000	0
5564	foundations of preferences in database systems werner kießling vldb 2002	special issue on prototypes of deductive database systems k. ramamohanarao the vldb journal -- the international journal on very large data bases 1994	0
5565	an xml-based wrapper generator for web information extraction david buttler , wei tang , calton pu , wei han , ling liu sigmod conference 1999	visual web information extraction with lixto robert baumgartner , sergio flesca , georg gottlob very large data bases 2001	0
5566	dictionary-based order-preserving string compression gennady antoshenkov vldb j. 1997	dictionary-based order-preserving string compression gennady antoshenkov the vldb journal -- the international journal on very large data bases 1997	1
5567	multimediaminer : a system prototype for multimedia data mining jenny chiang , ze-nian li , osmar r. zaïane , sonny h. chee , jiawei han sigmod conference 1998	multimediaminer : a system prototype for multimedia data mining osmar r. za &#239; ane , jiawei han , ze-nian li , sonny h. chee , jenny y. chiang international conference on management of data 1998	1
5568	ordering information , conference organizers , program committees , additional reviewers , additional demonstrations reviewers , sponsors , vldb endowment , preface , foreword ? vldb 2000	ordering information , conference organizers , program committees , additional reviewers , additional demonstrations reviewers , sponsors , vldb endowment , preface , foreword very large data bases 2000	1
5569	exploiting statistics on query expressions for optimization nicolas bruno , surajit chaudhuri sigmod conference 2002	parametric query optimization yannis e. ioannidis , raymond t. ng , kyuseok shim , timos k. sellis the vldb journal -- the international journal on very large data bases 1997	0
5570	similarity based retrieval of pictures using indices on spatial relationships chengwen liu , a. prasad sistla , clement t. yu , king liu vldb 1995	reasoning about spatial relationships in picture retrieval systems a. prasad sistla , clement t. yu , r. haddad very large data bases 1994	0
5571	mining quantitative association rules in large relational tables ramakrishnan srikant , rakesh agrawal sigmod conference 1996	a new sql-like operator for mining association rules rosa meo , giuseppe psaila , stefano ceri very large data bases 1996	0
5572	fast algorithms for mining association rules in large databases ramakrishnan srikant , rakesh agrawal vldb 1994	towards on-line analytical mining in large databases jiawei han acm sigmod record 1998	0
5573	data management research at the mitre corporation arnon rosenthal , edward lafferty , leonard j. seligman , catherine d. mccollum , bhavani m. thuraisingham , barbara t. blaustein sigmod record 1995	state of the art in workflow management research and products c. mohan international conference on management of data 1996	0
5574	book review column karl aberer sigmod record 2002	book review column karl aberer acm sigmod record 2003	0
5575	birch : an efficient data clustering method for very large databases raghu ramakrishnan , miron livny , tian zhang sigmod conference 1996	density biased sampling : an improved method for data mining and clustering christopher r. palmer , christos faloutsos international conference on management of data 2000	0
5576	book review column karl aberer sigmod record 2003	book reviews karl aberer acm sigmod record 2002	0
5577	a foundation for multi-dimensional databases laks v. s. lakshmanan , marc gyssens vldb 1997	on the computation of multidimensional aggregates sameet agarwal , rakesh agrawal , prasad deshpande , ashish gupta , jeffrey f. naughton , raghu ramakrishnan , sunita sarawagi very large data bases 1996	0
5578	query processing in spatial network databases nikos mamoulis , jun zhang , dimitris papadias , yufei tao vldb 2003	genesys : a system for efficient spatial query processing thomas brinkhoff , hans-peter kriegel , ralf schneider , bernhard seeger international conference on management of data 1994	0
5579	the persistent cache : improving oid indexing in temporal object-oriented database systems kjetil nørvåg vldb 1999	odefs : a file system interface to an object-oriented database narain h. gehani , h. v. jagadish , william d. roome very large data bases 1994	0
5580	temporal database system implementations michael h. böhlen sigmod record 1995	temporal aggregation in active database rules iakovos motakis , carlo zaniolo international conference on management of data 1997	0
5581	lore : a database management system for semistructured data roy goldman , serge abiteboul , jennifer widom , dallan quass , jason mchugh sigmod record 1997	management of semistructured data dan suciu acm sigmod record 1997	0
5582	challenges for global information systems alon y. levy , divesh srivastava , abraham silberschatz , maria zemankova vldb 1994	the ecobase project : database and web technologies for environmental information systems luc bouganim , maria claudia cavalcanti , fran &#231; oise fabret , maria luiza campos , fran &#231; ois llirbat , marta mattoso , rubens melo , ana maria moura , esther pacitti , fabio porto , margareth simoes , eric simon , asterio tanaka , patrick valduriez acm sigmod record 2001	0
5583	secure bufering in firm real-time database systems jayant r. haritsa , binto george vldb j. 2000	applying update streams in a soft real-time database system b. adelberg , h. garcia-molina , b. kao international conference on management of data 1995	0
5584	fast computation of sparse datacubes divesh srivastava , kenneth a. ross vldb 1997	bottom-up computation of sparse and iceberg cube kevin beyer , raghu ramakrishnan international conference on management of data 1999	0
5585	a cost model for clustered object-oriented databases zhao-hui tang , jean-robert gruser , georges gardarin vldb 1995	structures for manipulating proposed updates in object-oriented databases michael doherty , richard hull , mohammed rupawalla international conference on management of data 1996	0
5586	dbcache : middle-tier database caching for highly scalable e-business architectures c. mohan , sailesh krishnamurthy , mehmet altinel , christof bornhövd , hamid pirahesh , berthold reinwald sigmod conference 2003	dbcache : middle-tier database caching for highly scalable e-business architectures christof bornh &#246; vd , mehmet altinel , sailesh krishnamurthy , c. mohan , hamid pirahesh , berthold reinwald international conference on management of data 2003	1
5587	database systems management and oracle8 c. gregory doherty sigmod conference 1998	database management systems and the internet susan malaika very large data bases 1996	0
5588	optimizing queries on files tova milo , mariano p. consens sigmod conference 1994	optimization of queries with user-defined predicates surajit chaudhuri , kyuseok shim very large data bases 1996	0
5589	the aggregate data problem : a system for their definition and management leonardo tininini , antonia bezenchek , maurizio rafanelli sigmod record 1996	lopix : a system for xml data integration and manipulation wolfgang may very large data bases 2001	0
5590	tree pattern query minimization divesh srivastava , sungran cho , laks v. s. lakshmanan , sihem amer-yahia vldb j. 2002	parametric query optimization yannis e. ioannidis , raymond t. ng , kyuseok shim , timos k. sellis the vldb journal -- the international journal on very large data bases 1997	0
5591	query optimization in compressed database systems zhiyuan chen , flip korn , johannes gehrke sigmod conference 2001	space optimization in deductive databases divesh srivastava , s. sudarshan , raghu ramakrishnan , jeffrey f. naughton acm transactions on database systems ( tods ) 1995	0
5592	formal query languages for secure relational databases marianne winslett , kenneth smith , xiaolei qian acm trans . database syst . 1994	formal query languages for secure relational databases marianne winslett , kenneth smith , xiaolei qian acm transactions on database systems ( tods ) 1994	1
5593	a goal-driven auto-configuration tool for the distributed workflow management system mentor-lite german shegalov , gerhard weikum , wolfgang wonner , michael gillmann , jeanine weißenfels sigmod conference 2000	the wasa2 object-oriented workflow management system gottfried vossen , mathias weske international conference on management of data 1999	0
5594	smooth - a distributed multimedia database system christian hanin , roland tusch , carmen riedler , harald kosch , margit lang , lászló böszörményi , christian hofbauer , alexander bachlechner vldb 2001	a multi-paradigm querying approach for a generic multimedia database management system ji-rong wen , qing li , wei-ying ma , hong-jiang zhang acm sigmod record 2003	0
5595	congressional samples for approximate answering of group-by queries viswanath poosala , swarup acharya , phillip b. gibbons sigmod conference 2000	icicles : self-tuning samples for approximate query answering venkatesh ganti , mong-li lee , raghu ramakrishnan very large data bases 2000	0
5596	the grid : an application of the semantic web carole a. goble , david de roure sigmod record 2002	the grid : an application of the semantic web carole goble , david de roure acm sigmod record 2002	1
5597	the implementation and performance of compressed databases till westmann , sven helmer , guido moerkotte , donald kossmann sigmod record 2000	design and implementation of a genetic-based algorithm for data mining sunil choenni very large data bases 2000	0
5598	implementing deletion in b + - trees jan jannink sigmod record 1995	optimizing jan jannink 's implementation of b + - tree deletion r. maelbrancke , h. olivi &#233; acm sigmod record 1995	0
5599	integrating dynamically-fetched external information into a dbms for semistructured data jennifer widom , jason mchugh sigmod record 1997	semantic integration of semistructured and structured data sources s. bergamaschi , s. castano , m. vincini acm sigmod record 1999	0
5600	on-line reorganization in object databases s. sudarshan , rajeev rastogi , s. seshadri , mohana krishna lakhamraju sigmod conference 2000	versant replication : supporting fault-tolerant object databases yuh-ming shyy , h. stephen au-yeung , c. p. chou international conference on management of data 1995	0
5601	scalable parallel data mining for association rules eui-hong han , vipin kumar , george karypis sigmod conference 1997	parallel mining algorithms for generalized association rules with classification hierarchy takahiko shintani , masaru kitsuregawa international conference on management of data 1998	0
