idx	text_left	text_right	label
5224	denon black avr-1609 home theater surround sound receiver avr1609 75 watts per channel 7 channels hdmi v1 .3 a video switching dolby digital surround ex , dolby pro logic iix , dts es 6.1 , dts neo :6 decoding audyssey multeq , dynamic volume and dynamic eq sirius satellite radio ready network and digital media connectivity black finish	denon avr-3808ci a/v receiver avr3808ci dolby pro logic iix , dolby digital surround , dts-es , dts neo :6 , dts 96/24 , neural surroundfm , am , xm	0
5225	nikon black coolpix s210 li-ion rechargeable battery enel10 compatible with coolpix s series digital cameras black finish	nikon coolpix s550 digital camera graphite black 26108 10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd	0
5226	panasonic viera 50 ' 1080p plasma hdtv in black th50pz850u 1920 x 1080 resolution 1,000,000:1 dynamic contrast ratio viera cast internet tv capability viera link hdavi control surround sound bbe viva hd3d sound built-in closed caption decoder built-in sd card memory slot built-in ntsc/atsc/qam tuners black finish	panasonic viera th-46pz85u 46 ' plasma tv 46 ' atsc , ntsc 16:9 1920 x 1080 surround hdtv	0
5227	fellowes personal powershred shredder sb97cs shreds cds , paper clips , credit cards , staples cross-cut 17 sheet capacity auto start/stop 10 gallon basket capacity silver finish	fellowes microshred ms-450cs shredder 3245001 micro cut 7 per pass	0
5228	canon silver dual flash memory camcorder fs11 16gb internal flash drive sdhc card slot built-in electronic lens cover wireless remote control 2.7 ' widescreen lcd 1.07 megapixel ccd image sensor 48x advanced zoom moonstone silver finish	canon dc320 digital camcorder 2691b001 canon dc320 dvd digital camcorder	0
5229	panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b frequency hopping digital spread spectrum technology answering system with compatible base unit call waiting caller id join in/privacy 2-way intercom voice scramble black finish	panasonic kx-tg1032s dual handset digital cordless phone 1 x phone line ( s ) headset jack silver	0
5230	samsung 5 disc home theater surround sound system htz510 5-disc dvd changer hdmi output 5.1 channel home theater audio system multimedia disc playback xm satellite radio-ready wireless ready ipod connectivity compatible black finish	sony ht-ct100 home theater system , 3.1 speakers progressive scan 250w rms	0
5231	yamaha ns-aw390wh all-weather speaker system nsaw390wh 6.5 ' high compliance pp mica filled woofers unique dual 1 ' pei dome tweeter configuration aluminum speaker grilles wall mountable white finish sold as a pair	yamaha outdoor ns-aw390 all-weather speaker system ns-aw390wh 2-way speaker cable white	1
5232	samsung 40 ' series 6 lcd black flat panel hdtv ln40a650 full 1080p high definition resolution 16:9 widescreen aspect ratio 50,000:1 dynamic contrast ratio 4ms response time and auto motion plus 120hz technology srs trusurround xt audio built-in digital tuner ( atsc/clear qam ) picture-in-picture auto volume leveler 4 hdmi slots swivel stand piano black with hint amber finish	samsung 4 series ln37a450 37 ' lcd tv samsung ln37a450 37 ' widescreen 720p lcd hdtv 10,000:1 dynamic contrast ratio 6ms response time piano black	0
5233	panasonic expandable digital cordless dect 6.0 answering system in silver kxtg1034s 4 handsets extended talk time reduced interference all-digital answering system up to 17 hours of talk time expandable up to 6 handsets up to 3-way conference capability built-in clock with alarm digital speakerphone on handset silver finish	panasonic kx-tg1034s dect 6.0 cordless phone kx-tg1034s panasonic dect 6.0 series 4 handset cordless phone system with answering system	1
5234	lg pearl gray xl capacity electric dryer dle5955g 7.3 cu . ft. capacity 9 drying programs 5 temperature levels precise temperature control with variable heat source flowsense duct clogging indicator upfront electronic control panel with dual led display and dial-a-cycle lodecibel quiet operation pearl gray finish	7.0 cu . ft. super capacity electric dryer med5900tw	0
5235	nikon d300 digital slr digital camera d300body 12.3 megapixel dx-format cmos sensor 3 ' super density 920,000-dot vga color monitor continuous shooting up to 6 frames per second fast accurate 51-point autofocus with 3d focus tracking scene recognition system ( srs ) dynamic integrated dust reduction system two liveview shooting modes picture control settings rugged magnesium-alloy construction black finish body only	sony alpha dslr-a200 digital slr camera with dual lens kit dslra200w 10.2 megapixel 2.7 ' active matrix tft color lcd	0
5236	panasonic plain paper fax/copier with all-digital answering system kxfp145 digital duplex speakerphone lcd display quick scan electronic film indicator electronic volume control	panasonic kx-fg2451 plain paper thermal transfer fax/copier kx-fg2451 panasonic plain paper fax/copier with 2.4 ghz fhss gigarange cordless phone and digital answering system	0
5237	sony black camcorder tripod vct80av 3 stage leg extension extends from 24.88 ' to 65.88 ' in height guide frame feature available vertical position for a/v remote connector supplied carrying case black finish	sony camcorder case lcsx30 nylon , polyester	0
5238	canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish	canon powershot sd790 is digital camera 2554b001 canon powershot sd790 is 10 megapixel digital camera with 3x optical zoom , 3 ' lcd , & pictbridge	0
5239	toshiba black portable dvd player sdp91s 9 ' widescreen tft lcd display up to 5 hour lithium battery life official divx certified switchable audio/video input and output swivel and flip type screen black finish	toshiba 26av502u 26 ' widescreen 720p lcd hdtv piano black	0
5240	sharp aquos 37 ' lcd hdtv in black lc37d44u 7500:1 dynamic contrast ratio built in atsc/qam/ntsc tuning system 6ms response time 1366 x 768 pixel resolution advanced super view 16:9 aspect ratio black finish	sharp aquos lc-32d64u 32 ' lcd tv 32 ' active matrix tft atsc , ntsc 135 channels 1920 x 1080 hdtv	0
5241	sony 32 ' bravia l-series black lcd flat panel hdtv kdl32l4000 1366 x 768 resolution up to 1080/60p input capable via hdmi atsc/ntsc tuner with qam 2,000:1 contrast ratio cinemotion reverse 3:2 pulldown technology 3d digital comb filter vesa hole spacing compatible black finish	sony bravia m series kdl-32m4000 32 ' lcd tv kdl32m4000 32 ' atsc , ntsc 16:9 1366 x 768 hdtv	0
5242	canon psc-4000 black leather case 3528b001 genuine leather case designed for the powershot sx10 is black finish	canon cli-221 black ink cartridge 2946b001 black	0
5243	lg dlex7177wm white xl capacity electric steamdryer dlex7177wh 7.3 cu . ft. capacity intelligent electronic controls with dual led display and dial-a-cycle dual humidity sensors precise temperature control with a variable heater 4 way venting drum light white finish	lg 27 ' front-load electric dryer with 7.3 cu . ft. capacity	0
5244	sony dscw150 gold cyber-shot digital camera dscw150n 8.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide gold finish	sony cyber-shot dsc-h50 digital camera black dsch50b 9.1 megapixel 16:9 2x digital zoom 3 ' active matrix tft color lcd	0
5245	panasonic black dvd home theater sound system scpt760 kelton subwoofer bamboo diaphragm center speakers 1080p up-conversion integrated universal dock and on-screen display for ipod ipod video playback wireless rear speaker system whisper-mode surround built-in dolby digital and dts decoder high speed 5-dvd/cd changer black finish	panasonic sc-bt100 home theater system sc-bt100p-k bd player , 5.1 speakers 1 disc ( s ) progressive scan 1250w rms dolby digital , dolby truehd , dolby digital plus , dts-hd , dts	0
5246	canon green photo ink cartridge cli8g fine technology for exceptional sharpness & detail compatible with canon pixma pro9000	canon cli-221 yellow ink cartridge 2949b001 yellow	0
5247	logitech harmony 890 advanced universal remote control h890 quick and simple set up advanced online setup and update wizard uses both radio frequency ( rf ) and infrared ( ir ) wireless signals integrate up to 15 devices 8 on-screen activity buttons rechargeable lithium ion battery and charging station included fully backlit comfort-grip shape	sony learning remote control rmvl600 tv , dvd player , vcr , cd player , satellite receiver , dvr 32.81 ft universal remote	0
5248	blueant black bluetooth headset z9i pairs with 5 devices bluetooth version 2.0 technology dual microphones for pure speech revolutionary voice isolation technology automatic connection and reconnection with notification firmware upgrade via usb on your pc up to 5.5 hours talk time 200 hours standby time gloss black finish	sony stereo bluetooth headset * nic * tmrbt10/tmrbt10a	0
5249	samsung minidv digital camcorder scdc382 680k pixel ccd 34x zoom lens 720 x 480 pixel movie resolution digital image stabilizer 23 language options 80 minute battery life	canon vixia hv30 high definition digital camcorder 2680b001	0
5250	panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b compatible with dect kx-tg8231 / 8232 series phone systems dect 6.0 technology answering system with compatible base unit call waiting caller id join in/privacy full color backlit lcd display black finish	panasonic kx-tg9333t cordless phone kx-tg9333t panasonic dect 6.0 1.9 ghz expandable cordless phone with digital answering system	0
5251	canon black eos 50d digital slr camera with 28-135mm lens 50d28135 15.1 megapixel cmos sensor digic 4 image processor 3.0 ' clear view lcd 9 cross-type high-precision sensors enhanced live view eos integrated cleaning system creative auto hdmi output lens peripheral illumination correction black finish	sony alpha dslr-a350k digital slr camera with 18-70mm zoom lens black dslra350k 14.2 megapixel 3.9 x optical zoom 2.7 ' active matrix tft color lcd	0
5252	panasonic viera 42 ' plasma flat panel hdtv in black th42px80u 720p display 1024 x 768 native resolution color purity optimizer surround sound anti-reflective filter viera link hdavi control built-in ntsc/atsc/qam tuners 3 hdmi inputs built-in galleryplayer capable sd card memory slot pedestal stand included black finish	panasonic viera th-42px80u 42 ' plasma tv 42 ' atsc , ntsc 16:9 1024 x 768 surround hdtv	1
5253	samsung 50 ' black flat panel series 5 plasma hdtv pn50a550 1920 x 1080 full hd resolution 1,000,000:1 dynamic contrast ratio ultra filterbright anti-glare and anti burn-in technology built-in hdtv tuner ( atsc/ntsc ) with clear qam srs trusurround xt 3d hd ready swivel stand black finish	samsung pn50a450 50 ' plasma tv samsung pn50a450 50 ' widescreen 720p plasma hdtv 1,000,000:1 dynamic contrast ratio piano black	0
5254	omnimount moda 2 shelf wall furniture mwfs modular design integrated cable management tempered glass shelves	omnimount tv top shelf mount omnimount cch1b set-top center-channel shelf	0
5255	canon eos 40d digital slr camera in black eos40dbody body only 10.1 megapixel cmos sensor digic iii image processor auto pop-up , retractable , built-in flash 3.0 ' tft color liquid-crystal monitor af system with 9 cross-type sensors black finish lens sold separately	canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003 canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black	0
5256	samsung 40 ' series 7 lcd black flat panel hdtv ln40a750 touch of color design full 1080p high definition resolution 16:9 widescreen aspect ratio 50,000:1 dynamic contrast ratio 4ms response time srs trusurround xt audio built-in digital tuner ( atsc/clear qam ) picture-in-picture 4 hdmi connections ( 3 rear/1 side ) black with red accent finish	samsung 6 series ln32a650 32 ' lcd tv samsung ln32a650 32 ' 1080p lcd hdtv 50,000:1 dynamic contrast ratio 4ms response time	0
5257	transcend jetflash v10 8gb usb flash drive ts8gjfv10 hi-speed usb 2.0 capless sliding design protects the connector easy plug and play installation aes encryption databackup function keychain hook and neck strap black finish	transcend 4gb compactflash card ( 133x ) ts4gcf133 transcend 4gb compactflash memory card ( 133x )	0
5258	speck seethru black hard shell case for 13 ' macbook mb13blkseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support black finish	speck products seethru case for apple 13 ' macbook mb13-clr-see-v2 plastic clear	0
5259	sony dscw150 black cyber-shot digital camera dscw150b 8.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide black finish	panasonic lumix dmc-tz5 digital camera black panasonic lumix dmc-tz5k 9 megapixel digital camera with 28mm wide-angle lens , 10x optical zoom , 3 ' lcd and hd output black	0
5260	samsung 5 disc black home theater system htz410t 1000 watts total power usb host play dolby digital , dolby pro logic ii and dts decoders 1080p upconversion divx playback hdmi-cec black finish	panasonic sc-bt100 home theater system sc-bt100p-k bd player , 5.1 speakers 1 disc ( s ) progressive scan 1250w rms dolby digital , dolby truehd , dolby digital plus , dts-hd , dts	0
5261	panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b compatible with dect kx-tg8231 / 8232 series phone systems dect 6.0 technology answering system with compatible base unit call waiting caller id join in/privacy full color backlit lcd display black finish	panasonic kx-tg1032s dual handset digital cordless phone 1 x phone line ( s ) headset jack silver	0
5262	sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish	sony dvpns57p dvd player dvpns57pb dvd + rw , dvd-rw , dvd + r , dvd-r , cd-rw dvd video , svcd , video cd , jpeg , mp3 playback 1 disc ( s ) progressive scan black	0
5263	samsung 63 ' black flat panel series 6 plasma hdtv pn63a650 1920 x 1080 full hd resolution 1,000,000:1 dynamic contrast ratio dnie pro picture-in-picture srs trusurroundxt ultra filterbright anti glare filter 100,000 hour panel life touch of color atsc/ntsc/clear qam built-in tuner black with red finish	samsung pn58a550 58 ' plasma tv samsung pn58a550 58 ' widescreen 1080p plasma hdtv 1,000,000:1 dynamic contrast ratio piano black	0
5264	nikon graphite black 14.5 megapixel coolpix digital camera coolpixs710bk 14.5 effective megapixels 3.6 x zoom-nikkor lens 3.0 ' high-resolution wide-viewing angle lcd monitor optical lens shift vr image stabilization food and smile mode face-priority af camera red-eye fix d-lighting graphite black finish	nikon coolpix s550 digital camera graphite black 26108 10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd	0
5265	samsung nv30 black 8.1 megapixel digital camera ecnv30zbba 3x optical zoom lens 2.5 ' lcd display high resolution ccd sensor 20mb internal memory dual image stabilization face detection auto focus sd memory card slot black finish	samsung nv30 digital camera silver ec-nv30zsba / us samsung nv30 8 megapixel digital camera with schneider lens , dual image stabilization , smart touch , and face detection silver	1
5266	lg white xl load capacity electric dryer dle0442wh 7.3 cu . ft. capacity sensor dry system 9 drying programs 5 temperature levels precise temperature control with a variable heat source drying rack upfront electronic control with dial-a-cycle porcelain top lodecibel quiet operation white finish	7.0 cu . ft. super capacity electric dryer med5900tw	0
5267	sony silver cyber-shot digital camera dscw170 10.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens bionz real imaging processor technology 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide silver finish	sony lcs-csl cyber-shot camera case top loading leather black	0
5268	samsung stereo bluetooth headset sbh500 integrated microphone receive inbound calls enjoy full fidelity and premium audio sound 12 hours talk time 11 hours play time 205 hours of standby time send & end function 3-way calling wireless stereo music streaming black finish	sony srs-btm30 wireless stereo bluetooth speaker srsbtm30	0
5269	canon eos rebel xsi silver digital slr camera xsireb1855s 12.2 megapixel digic iii image processor extensive noise reduction technology auto optimization 3.0 ' lcd monitor compatible with compact sd and sdhc memory cards eos integrated cleaning system 18-55mm lens included 2756b003 silver finish	canon powershot sd890 is digital camera 2566b001 canon powershot sd890 is 10 megapixel , 5x optical zoom , 2.5 ' lcd , ua lens digital camera	0
5270	samsung 40 ' series 5 lcd black flat panel hdtv ln40a550 full 1080p high definition resolution 16:9 widescreen aspect ratio 30,000:1 dynamic contrast ratio 5ms response time srs trusurround xt audio built-in digital tuner ( atsc/clear qam ) picture-in-picture sound leveler 3 hdmi slots swivel stand black finish	samsung 5 series ln37a550 37 ' lcd tv samsung ln37a550 37 ' widescreen 1080p lcd hdtv 15,000:1 dynamic contrast ratio 5ms response time piano black	0
5271	samsung 46 ' series 6 lcd black flat panel hdtv ln46a650 full 1080p high definition resolution 16:9 widescreen aspect ratio 50,000:1 dynamic contrast ratio 4ms response time and auto motion plus 120hz technology srs trusurround xt audio built-in digital tuner ( atsc/clear qam ) picture-in-picture auto volume leveler 4 hdmi slots swivel stand piano black with hint amber finish	samsung 4 series ln32a450 32 ' lcd tv samsung ln32a450 32 ' widescreen 720p lcd hdtv 10000:1 dynamic contrast ratio 6ms response time piano black	0
5272	panasonic dect 6.0 2-line digital expandable corded/cordless phone system kxtg9391t dect 6.0 digital technology ( 1.9 ghz frequency ) expandable up to 6 total handsets wifi friendly digital answering system 50 number caller id memory 100 number phonebook digital speakerphone on handset and base light-up indicator with ringer alert white backlit 3-line lcd black finish	panasonic kx-tg9344t expandable digital cordless phone 1 x phone line ( s )	0
5273	sony soft camera carrying case lcsmx100 stain resistant nylon colored interior movable partition build-in modular interface black finish	sony lcs-twa/r cyber-shot camera case top loading leather red	0
5274	whirlpool 24 ' built-in dishwasher du1055bk 14-five piece place setting super capacity tub 5 level direct feed sheerclean wash system 4 cycles anyware plus silverware basket quiet partner i sound package energy star qualified black finish	whirlpool du1100xtps 24 ' undercounter dishwasher ( stainless steel )	0
5275	hoover u5140-900 bagged tempo widepath upright vacuum u5140 filter traps 100 percent dust mites , 99.98 percent ragweed and common grass pollens powerful 12 amp motor filter bag check for optimum cleaner performance 15 ' cleaner width	hoover empower u5269-900 vacuum ( upright , hepa , bagless )	0
5276	panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b frequency hopping digital spread spectrum technology answering system with compatible base unit call waiting caller id join in/privacy 2-way intercom voice scramble black finish	panasonic kx-tg4321b 5.8 ghz expandable digital cordless phone 1 x phone line ( s ) black	0
5277	toshiba 32 ' black lcd flat panel hdtv 32av502u 720p ( 1366 x 768 ) hd cinespeed display dynalight dynamic backlight control ntsc/atsc/qam digital tuner 10 bit video processor 60hz video scan rate color temperature control auto aspect control black finish	toshiba 22av500u 22 ' lcd tv toshiba 22av500u 22 ' 720p lcd hdtv w / built-in ntsc/atsc tuner piano black	0
5278	sanus 15 ' 40 ' visionmount flat panel tv black wall mount mt25b1 solid heavy-gauge steel construction durable powder-coated finish virtual axis tilt adjustment system up to 100 lbs support black finish	sanus flat panel tv wall mount vm400b steel , aluminum 80 lb	0
5279	canon black 21.1 megapixel eos digital slr camera body eos5dmarkiibody 21.1 megapixel 3.0 ' clear view lcd monitor hd video shooting digic 4 image processor live view mode self cleaning sensor unit dust delete data detection anti-reflective and scratch-resistant coatings lens not included black finish	canon powershot sd790 is digital camera 2554b001 canon powershot sd790 is 10 megapixel digital camera with 3x optical zoom , 3 ' lcd , & pictbridge	0
5280	samsung 46 ' series 5 lcd black flat panel hdtv ln46a550 full 1080p high definition resolution 16:9 widescreen aspect ratio 30,000:1 dynamic contrast ratio 5ms response time srs trusurround xt audio built-in digital tuner ( atsc/clear qam ) picture-in-picture sound leveler 3 hdmi slots swivel stand black finish	samsung 7 series ln46a750 46 ' lcd tv ln46a750r1fxza samsung ln46a750 46 ' 1080p lcd hdtv 50,000:1 dynamic contrast ratio 6ms response time 120hz	0
5281	canon pixma photo all-in-one printer mp620 high performance printer and copier , scanner easy scroll wheel dual paper trays 2.5 ' high definition lcd display maximum 9600 x 2400 color dpi automatic image optimization quick start wi-fi ready built-in media card slot energy star qualified	canon pixma mp480 color inkjet all-in-one photo printer 2918b002	0
5282	yamaha high performance subwoofer in black ystfsw150bk 130 watts dynamic power advanced yst ii ( yamaha active servo technology ) linear port powerful 6.5 ? multi-range driver magnetically shielded 30 -150 hz low frequency response down-firing active design best matching for front surround systems and micro component systems black finish	yamaha yst-fsw150 subwoofer yst-fsw150bl yamaha new shaped subwoofers with advanced yst ii and down-firing active design ( 130w )	1
5283	samsung 2.1 channel bluetooth home theater system htx710t built-in bluetooth wall mountable upscaling dvd player virtual surround sound toc tv matching design 400 watts total power 2.1 channel black finish	panasonic sc-pt660 home theater system dvd player , 5.1 speakers 5 disc ( s ) progressive scan 1000w rms dolby digital , dts , dolby pro logic	0
5284	panasonic black 8.5 ' portable dvd player dvdls86 8.5 ' free style wide screen lcd display 13 hour battery multi format playback dual headphone jacks divx playback car dc adapter included black finish	toshiba sd-p101s portable dvd player sdp101s toshiba sd-p101s 10.2 ' portable dvd player divx compatible	0
5285	canon black eos 50d digital slr camera body eos50dbody 15.1 megapixel cmos sensor digic 4 image processor 3.0 ' clear view lcd 9 cross-type high-precision sensors enhanced live view eos integrated cleaning system creative auto hdmi output 2807b006 black finish	canon powershot a590 is digital camera 2462b001 canon powershot a590 is 8 megapixels , 4x optical zoom , 2.5 ' lcd , iso 1600 digital camera	0
5286	panasonic expandable digital cordless dect 6.0 phone system kxtg1032s up to 17 hours of talk time expandable up to 6 handsets up to 3-way conference capability light-up indicator with ringer/message alert backlit lcd on handset digital speakerphone 16-minute all-digital answering system silver finish	panasonic palmcorder sdr-h40 digital camcorder panasonic sdr-h40 40gb hard disk drive/sd hybrid camcorder with 42x optical zoom , optical image stabilization , one-touch dvd copy , and anti-shock shield	0
5287	samsung 50 ' black flat panel series 4 plasma hdtv pn50a450 1366 x 768 true 720p resolution 1,000,000:1 dynamic contrast ratio filterbright anti-glare and anti burn-in technology built-in hdtv tuner ( atsc/ntsc ) with clear qam srs trusurround xt 3d hd ready swivel stand black finish	samsung pn50a450 50 ' plasma tv samsung pn50a450 50 ' widescreen 720p plasma hdtv 1,000,000:1 dynamic contrast ratio piano black	1
5288	netgear prosafe 5 port 10/100 desktop switch fs105 5 auto speed-sensing 10/100 utp ports embedded memory	netgear prosafe fs726tp 24 port 10/100 smart switch fs726tpna 24 x 10/100base-tx lan , 2 x 10/100/1000base-t	0
5289	cuisinart convection-oven-toaster-broiler with exact heat sensor tob165wh 0.5 cubic foot oven capacity led indicators individual or combination settings always even shade control 4 hour automatic shut off slide-out crumb tray includes broiling pan white finish	cuisinart tob-195 cuisinart exact heat convection toaster oven broiler tob195	0
5290	panasonic expandable digital cordless dect 6.0 answering system in silver kxtg1034s 4 handsets extended talk time reduced interference all-digital answering system up to 17 hours of talk time expandable up to 6 handsets up to 3-way conference capability built-in clock with alarm digital speakerphone on handset silver finish	panasonic kx-tg9361b expandable digital cordless phone 1 x phone line ( s ) black	0
5291	panasonic 2-line integrated telephone system kxts208w 3-way conference one-touch/speed dialer speakerphone white finish	panasonic kx-ts600w basic telephone 1 x phone line ( s ) 1 x headset , 1 x data white	0
5292	panasonic kx-tg6702b 5.8 ghz fhss gigarange expandable black cordless phone system kxtg6702b all-digital answering system lcd call counter speakerphone navigator key up to 8 handsets with just one phone jack line status indicator voice scramble handset locator volume control black finish	panasonic kx-tg1032s dual handset digital cordless phone 1 x phone line ( s ) headset jack silver	0
5293	sony bd/dvd home theater system bdvis1000 s-air wireless capability xmb ( xross media bar ) graphical user interface precision cinema hd with hdmi upscaler 24p true cinema deep color x.v.color 480i/480p/576i / 576p/720p/1080i / 1080p ( 60hz ) resolution with hdmi dolby digital , dolby digital plus , dolby truehd , dts , dts-hd high resolution , dts-hd master audio , lpcm 2ch , lpcm 6ch , lpcm 8ch decoder with hdmi black finish	yamaha yht-390bl home theater system yht-390bl , 5.1 speakers progressive scan 600w rms black	0
5294	canon pink 8.0 megapixel powershot digital camera sd1100isp 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology melody pink finish	canon powershot sd990 is 14 megapixel digital camera w / 3.7 x optical zoom , ua len , face detection , 2.5 lcd , & iso 1600 silver 3191b001	0
5295	panasonic dect 6.0 pearl silver expandable digital cordless phone system kxtg6313s 3 handsets up to 6 multi-handset capability dect 6.0 technology ringer id call waiting caller id voicemail hold mute clock alarm led lighting night mode speakerphone 11 days standby 5 hours talk time pearl silver finish	panasonic kx-tga101s dect 6.0 expansion handset	0
5296	panasonic dect 6.0 black expandable digital cordless phone kxtg9361b drop and splash resistant multi-handset capability ringer id call waiting caller id voicemail hold mute clock alarm led lighting night mode call block speakerphone 11 days standby 5 hours talk time black finish	panasonic kx-tga820b cordless handset black	0
5297	escort passport 9500ix radar detector 9500ix pre-loaded with thousands of saftey camera locations 360 degree radar & laser protection completely undetectable to all detector scanners variable-speed radar performance gps-powered truelock filter autolearn feature speed alert crystal-clear voice alerts 80 led matrix blue display 5 levels of brightness control black finish	escort passport 9500ix radar/laser detector	1
5298	samsung 42 ' black flat panel series 4 plasma hdtv pn42a450p 1024 x 768p resolution 1,000,000:1 dynamic contrast ratio filterbright anti glare filter dnie technology acesilhouette editor anti burn-in technology 3d technology srs trusurround xt atsc/ntsc/clear qam built-in tuners black finish	samsung pn42a450 42 ' widescreen 720p plasma hdtv 100,000:1 dynamic contrast ratio piano black pn42a450p	1
5299	transcend 8gb micro secure digital memory card ts8gusdhc6 8gb microsd card with adapter compatible with cell phones and mobile devices with microsd input mechanical write protection switch includes adapter to fit sdcard slot for data transfer sdhc class 6 compliant black finish	transcend 8gb microsdhc card class 6 ts8gusdhc6	1
5300	panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b frequency hopping digital spread spectrum technology answering system with compatible base unit call waiting caller id join in/privacy 2-way intercom voice scramble black finish	panasonic kx-tg4500b corded/cordless telephone 4 x phone line ( s ) black	0
5301	sanus sc1a black visionmount series ceiling mount for small lcd flat panels sc1ab fits most 13 ' 26 ' lcd flat panel televisions vesa compatible tv bracket smoothlock technology built-in wire management system 50 lbs capacity black finish	sanus visionmount tilting flat panel tv wall mount mt25-b1 steel 100 lb	0
5302	sony playstation 2 8mb memory card 711719702702 save and load high scores , positions and replays magicgate encryption black finish	playstation 2 memory card 8mb	1
5303	elgato mac eyetv hybrid 10020630 built-in program guide export clips and entire episodes to your video-capable ipod records digital tv	elgato eyetv hybrid analog/digital tv tuner stick 10020630 elgato eyetv hybrid tv tuner stick for analog and hdtv reception usb	1
5304	belkin white switch-to-mac cable f4u001 allows you to seamlessly transfer all your important data eliminates the need to set up a complex network transfers data at usb 2.0 speeds cool led lighting indicates transfer status white finish	belkin monitor cable f3h982-25 1 x hd-15 1 x hd-15 25ft black	0
5305	linksys wireless-g broadband router wrt54gl all-in-one internet-sharing router 4-port switch push button setup feature tkip and aes encryption wireless mac address filtering powerful spi firewall 54mbps wireless-g ( 802.11 g ) access point	linksys rangeplus wrt160n 4-port wireless-n broadband router wrt160n linksys ultra rangeplus wireless-n broadband router	0
5306	toshiba xde black 1080p upconversion extended detail dvd player xde500 full 1080p upconversion with 24 frames per second detail enhancement intelligent color contrast enhancement divx certified black finish	samsung dvd-v9800 dvd/vcr combo player w / 1080p up-conversion	0
5307	panasonic corded phone kxts3282b 2 phone lines call waiting 50-station caller id speakerphone 3-line lcd display black finish	panasonic kx-tg9333t cordless phone kx-tg9333t panasonic dect 6.0 1.9 ghz expandable cordless phone with digital answering system	0
5308	sony high definition dvd handycam camcorder hdrux10 1920 x 1080 full hd resolution recording face detection 2.3 megapixel clearvid cmos sensor 15x optical/180x digital zoom 2.7 ' wide1 ( 16:9 ) hybrid touch panel clear photo lcd plus display hybrid recording to dvd or memory stick media built-in zoom microphone with 5.1 ch recording dynamic range optimizer super nightshot plus infrared system x.v. color technology	canon vixia hg20 high definition camcorder 3085b001aa	0
5309	nikon coolpix s610 10 megapixel black digital camera coolpixs610bk 10.0 megapixels 4x zoom-nikkor lens 3.0 ' high-resolution wide-viewing angle lcd monitor scene auto selector active child mode smile and food mode face-priority af in-camera red-eye fix d-lighting midnight black finish	panasonic lumix dmc-tz5 digital camera black panasonic lumix dmc-tz5k 9 megapixel digital camera with 28mm wide-angle lens , 10x optical zoom , 3 ' lcd and hd output black	0
5310	samsung 40 ' series 5 lcd black flat panel hdtv ln40a550 full 1080p high definition resolution 16:9 widescreen aspect ratio 30,000:1 dynamic contrast ratio 5ms response time srs trusurround xt audio built-in digital tuner ( atsc/clear qam ) picture-in-picture sound leveler 3 hdmi slots swivel stand black finish	samsung ln46a550 46 ' lcd tv samsung ln46a550 46 ' widescreen 1080p lcd hdtv 30,000:1 dynamic contrast ratio 5ms response time piano black	0
